Unnamed: 0,lat,lon,time,cloud cover mean,precipitation mean,temperature max,temperature min,temperature mean,water vapor pressure mean
352359,41.75,-2.75,2066-01-01,0.7470846,3.6237346e-08,8.084950000000049,2.574760000000026,3.9955000000000496,675.7739
352860,41.75,-2.75,2066-02-01,0.6582417,3.023725e-08,8.929900000000032,2.743280000000027,4.418600000000026,650.87964
353375,41.75,-2.75,2066-03-01,0.58343697,1.1200439e-08,11.809750000000008,5.544399999999996,7.812600000000032,672.5885
353636,41.75,-2.75,2066-04-01,0.46849447,1.3073988e-08,14.76278000000002,5.48860000000002,12.16160000000002,721.5322
354245,41.75,-2.75,2066-05-01,0.52318954,1.4136164e-08,24.65884,9.721640000000036,15.965329999999994,793.4863
355227,41.75,-2.75,2066-06-01,0.29592347,7.273753e-09,27.51430000000005,14.240440000000037,22.02636000000001,906.6311
355527,41.75,-2.75,2066-07-01,0.21737674,0.0,30.15220000000005,16.550900000000013,23.990260000000035,953.0757
356087,41.75,-2.75,2066-08-01,0.19158229,0.0,29.00323000000003,16.04122000000001,24.282129999999995,925.724
356995,41.75,-2.75,2066-09-01,0.35072932,1.7151756e-09,25.44372000000004,11.732259999999997,19.138480000000012,894.03076
357377,41.75,-2.75,2066-10-01,0.504038,2.6176311e-08,20.239700000000028,9.42208000000005,12.195700000000045,774.20764
358065,41.75,-2.75,2066-11-01,0.59020215,1.8917676e-08,10.84802000000002,1.4323700000000483,6.730830000000026,687.1038
358648,41.75,-2.75,2066-12-01,0.61800003,2.2872717e-08,9.318399999999995,0.506430000000023,4.605740000000026,679.95325
359164,41.75,-2.75,2067-01-01,0.64886934,2.5693334e-08,7.086569999999995,0.4907200000000102,3.491360000000043,672.93756
359432,41.75,-2.75,2067-02-01,0.6416568,2.4729815e-08,7.279350000000022,-3.592399999999998,0.3463700000000358,555.1057
360148,41.75,-2.75,2067-03-01,0.52625084,7.1138517e-09,14.66700000000003,0.7095300000000293,7.823630000000037,627.46155
360918,41.75,-2.75,2067-04-01,0.56850845,2.5573224e-08,12.993300000000032,1.2700399999999945,6.920830000000024,667.7441
361159,41.75,-2.75,2067-05-01,0.53083384,2.2021034e-08,23.88613000000004,1.24290000000002,14.911,795.588
362174,41.75,-2.75,2067-06-01,0.39005253,1.4194388e-09,29.30618000000004,13.72708,23.18163000000004,948.1192
