Unnamed: 0,time,lon,lat,Temperature_Air_2m_Mean_24h
1346399,2015-04-01,29.09999999998812,-2.499999999994742,16.928920000000005
1361198,2015-04-02,29.09999999998812,-2.499999999994742,17.617970000000014
1375997,2015-04-03,29.09999999998812,-2.499999999994742,16.975600000000043
1390796,2015-04-04,29.09999999998812,-2.499999999994742,16.86712
1405595,2015-04-05,29.09999999998812,-2.499999999994742,16.639370000000042
1420394,2015-04-06,29.09999999998812,-2.499999999994742,17.187160000000006
1435193,2015-04-07,29.09999999998812,-2.499999999994742,17.268880000000024
1449992,2015-04-08,29.09999999998812,-2.499999999994742,17.687070000000006
1464791,2015-04-09,29.09999999998812,-2.499999999994742,17.142880000000048
1479590,2015-04-10,29.09999999998812,-2.499999999994742,16.675700000000006
1494389,2015-04-11,29.09999999998812,-2.499999999994742,17.212950000000035
1509188,2015-04-12,29.09999999998812,-2.499999999994742,17.385860000000037
1523987,2015-04-13,29.09999999998812,-2.499999999994742,17.373040000000003
1538786,2015-04-14,29.09999999998812,-2.499999999994742,17.65106000000003
1553585,2015-04-15,29.09999999998812,-2.499999999994742,17.32990000000001
1568384,2015-04-16,29.09999999998812,-2.499999999994742,16.774
1583183,2015-04-17,29.09999999998812,-2.499999999994742,17.011160000000018
1597982,2015-04-18,29.09999999998812,-2.499999999994742,16.44476000000003
1612781,2015-04-19,29.09999999998812,-2.499999999994742,17.014730000000043
1627580,2015-04-20,29.09999999998812,-2.499999999994742,17.066160000000025
1642379,2015-04-21,29.09999999998812,-2.499999999994742,16.59677000000005
1657178,2015-04-22,29.09999999998812,-2.499999999994742,16.90038000000004
1671977,2015-04-23,29.09999999998812,-2.499999999994742,16.949550000000045
1686776,2015-04-24,29.09999999998812,-2.499999999994742,17.118899999999996
1701575,2015-04-25,29.09999999998812,-2.499999999994742,17.268460000000005
1716374,2015-04-26,29.09999999998812,-2.499999999994742,17.250940000000014
1731173,2015-04-27,29.09999999998812,-2.499999999994742,16.698630000000037
1745972,2015-04-28,29.09999999998812,-2.499999999994742,17.62124
1760771,2015-04-29,29.09999999998812,-2.499999999994742,17.776640000000043
1775570,2015-04-30,29.09999999998812,-2.499999999994742,16.587850000000003
1790369,2015-05-01,29.09999999998812,-2.499999999994742,17.574700000000007
1805168,2015-05-02,29.09999999998812,-2.499999999994742,16.976830000000007
1819967,2015-05-03,29.09999999998812,-2.499999999994742,17.190600000000018
1834766,2015-05-04,29.09999999998812,-2.499999999994742,17.574880000000007
1849565,2015-05-05,29.09999999998812,-2.499999999994742,16.854360000000042
1864364,2015-05-06,29.09999999998812,-2.499999999994742,17.32736
1879163,2015-05-07,29.09999999998812,-2.499999999994742,17.218870000000038
1893962,2015-05-08,29.09999999998812,-2.499999999994742,16.463300000000004
1908761,2015-05-09,29.09999999998812,-2.499999999994742,16.532250000000033
1923560,2015-05-10,29.09999999998812,-2.499999999994742,17.464300000000037
1938359,2015-05-11,29.09999999998812,-2.499999999994742,17.800700000000006
1953158,2015-05-12,29.09999999998812,-2.499999999994742,17.738920000000007
1967957,2015-05-13,29.09999999998812,-2.499999999994742,17.49368000000004
1982756,2015-05-14,29.09999999998812,-2.499999999994742,17.09432000000004
1997555,2015-05-15,29.09999999998812,-2.499999999994742,18.288020000000017
2012354,2015-05-16,29.09999999998812,-2.499999999994742,17.779960000000017
2027153,2015-05-17,29.09999999998812,-2.499999999994742,17.92840000000001
2041952,2015-05-18,29.09999999998812,-2.499999999994742,17.797660000000008
2056751,2015-05-19,29.09999999998812,-2.499999999994742,17.805960000000027
2071550,2015-05-20,29.09999999998812,-2.499999999994742,17.659970000000044
2086349,2015-05-21,29.09999999998812,-2.499999999994742,17.709130000000016
2101148,2015-05-22,29.09999999998812,-2.499999999994742,17.537500000000023
2115947,2015-05-23,29.09999999998812,-2.499999999994742,17.699880000000007
2130746,2015-05-24,29.09999999998812,-2.499999999994742,18.007100000000037
2145545,2015-05-25,29.09999999998812,-2.499999999994742,17.75845000000004
2160344,2015-05-26,29.09999999998812,-2.499999999994742,17.51092
2175143,2015-05-27,29.09999999998812,-2.499999999994742,17.8485
2189942,2015-05-28,29.09999999998812,-2.499999999994742,17.810080000000028
2204741,2015-05-29,29.09999999998812,-2.499999999994742,17.965480000000014
2219540,2015-05-30,29.09999999998812,-2.499999999994742,18.022730000000024
2234339,2015-05-31,29.09999999998812,-2.499999999994742,17.740170000000035
2249138,2015-06-01,29.09999999998812,-2.499999999994742,17.60247000000004
2263937,2015-06-02,29.09999999998812,-2.499999999994742,17.62826000000001
2278736,2015-06-03,29.09999999998812,-2.499999999994742,18.094300000000032
2293535,2015-06-04,29.09999999998812,-2.499999999994742,17.747500000000002
2308334,2015-06-05,29.09999999998812,-2.499999999994742,18.36310000000003
2323133,2015-06-06,29.09999999998812,-2.499999999994742,17.970730000000003
2337932,2015-06-07,29.09999999998812,-2.499999999994742,18.054900000000032
2352731,2015-06-08,29.09999999998812,-2.499999999994742,18.01986000000005
2367530,2015-06-09,29.09999999998812,-2.499999999994742,17.993130000000008
2382329,2015-06-10,29.09999999998812,-2.499999999994742,17.937160000000006
2397128,2015-06-11,29.09999999998812,-2.499999999994742,17.98275000000001
2411927,2015-06-12,29.09999999998812,-2.499999999994742,17.792500000000018
2426726,2015-06-13,29.09999999998812,-2.499999999994742,17.648950000000013
2441525,2015-06-14,29.09999999998812,-2.499999999994742,17.490170000000035
2456324,2015-06-15,29.09999999998812,-2.499999999994742,18.216700000000003
2471123,2015-06-16,29.09999999998812,-2.499999999994742,18.24474000000004
2485922,2015-06-17,29.09999999998812,-2.499999999994742,18.439900000000023
2500721,2015-06-18,29.09999999998812,-2.499999999994742,17.91906
2515520,2015-06-19,29.09999999998812,-2.499999999994742,17.793020000000013
2530319,2015-06-20,29.09999999998812,-2.499999999994742,17.365620000000035
2545118,2015-06-21,29.09999999998812,-2.499999999994742,17.39727000000005
2559917,2015-06-22,29.09999999998812,-2.499999999994742,17.466200000000015
2574716,2015-06-23,29.09999999998812,-2.499999999994742,17.32740000000001
2589515,2015-06-24,29.09999999998812,-2.499999999994742,17.68246000000005
2604314,2015-06-25,29.09999999998812,-2.499999999994742,17.854240000000004
2619113,2015-06-26,29.09999999998812,-2.499999999994742,17.35677000000004
2633912,2015-06-27,29.09999999998812,-2.499999999994742,17.89172000000002
2648711,2015-06-28,29.09999999998812,-2.499999999994742,18.005120000000034
2663510,2015-06-29,29.09999999998812,-2.499999999994742,17.747029999999995
2678309,2015-06-30,29.09999999998812,-2.499999999994742,17.964440000000025
2693108,2015-07-01,29.09999999998812,-2.499999999994742,17.97497000000004
2707907,2015-07-02,29.09999999998812,-2.499999999994742,17.559230000000014
2722706,2015-07-03,29.09999999998812,-2.499999999994742,17.551140000000032
2737505,2015-07-04,29.09999999998812,-2.499999999994742,17.752130000000022
2752304,2015-07-05,29.09999999998812,-2.499999999994742,18.05352000000005
2767103,2015-07-06,29.09999999998812,-2.499999999994742,17.883050000000026
2781902,2015-07-07,29.09999999998812,-2.499999999994742,17.612180000000023
2796701,2015-07-08,29.09999999998812,-2.499999999994742,17.60763000000003
2811500,2015-07-09,29.09999999998812,-2.499999999994742,18.15542000000005
2826299,2015-07-10,29.09999999998812,-2.499999999994742,18.450980000000012
2841098,2015-07-11,29.09999999998812,-2.499999999994742,18.320250000000044
2855897,2015-07-12,29.09999999998812,-2.499999999994742,17.81692000000004
2870696,2015-07-13,29.09999999998812,-2.499999999994742,17.28910000000002
2885495,2015-07-14,29.09999999998812,-2.499999999994742,17.82406000000003
2900294,2015-07-15,29.09999999998812,-2.499999999994742,18.00866000000002
2915093,2015-07-16,29.09999999998812,-2.499999999994742,18.322870000000023
2929892,2015-07-17,29.09999999998812,-2.499999999994742,18.454920000000016
2944691,2015-07-18,29.09999999998812,-2.499999999994742,18.35922000000005
2959490,2015-07-19,29.09999999998812,-2.499999999994742,18.07083
2974289,2015-07-20,29.09999999998812,-2.499999999994742,18.30215000000004
2989088,2015-07-21,29.09999999998812,-2.499999999994742,18.031270000000006
3003887,2015-07-22,29.09999999998812,-2.499999999994742,18.040670000000038
3018686,2015-07-23,29.09999999998812,-2.499999999994742,18.391050000000007
3033485,2015-07-24,29.09999999998812,-2.499999999994742,18.72747000000004
3048284,2015-07-25,29.09999999998812,-2.499999999994742,18.80110000000002
3063083,2015-07-26,29.09999999998812,-2.499999999994742,18.68792000000002
3077882,2015-07-27,29.09999999998812,-2.499999999994742,18.752130000000022
3092681,2015-07-28,29.09999999998812,-2.499999999994742,18.23490000000004
3107480,2015-07-29,29.09999999998812,-2.499999999994742,18.226770000000045
3122279,2015-07-30,29.09999999998812,-2.499999999994742,18.29684000000003
3137078,2015-07-31,29.09999999998812,-2.499999999994742,18.6216
3151877,2015-08-01,29.09999999998812,-2.499999999994742,18.76418000000001
3166676,2015-08-02,29.09999999998812,-2.499999999994742,18.203599999999994
3181475,2015-08-03,29.09999999998812,-2.499999999994742,17.903530000000046
3196274,2015-08-04,29.09999999998812,-2.499999999994742,18.09512000000001
3211073,2015-08-05,29.09999999998812,-2.499999999994742,18.05197000000004
3225872,2015-08-06,29.09999999998812,-2.499999999994742,18.24938000000003
3240671,2015-08-07,29.09999999998812,-2.499999999994742,18.50048000000004
3255470,2015-08-08,29.09999999998812,-2.499999999994742,18.41534000000001
3270269,2015-08-09,29.09999999998812,-2.499999999994742,18.082480000000032
3285068,2015-08-10,29.09999999998812,-2.499999999994742,18.48428000000001
3299867,2015-08-11,29.09999999998812,-2.499999999994742,18.10247000000004
3314666,2015-08-12,29.09999999998812,-2.499999999994742,18.57433000000003
3329465,2015-08-13,29.09999999998812,-2.499999999994742,18.52065000000005
3344264,2015-08-14,29.09999999998812,-2.499999999994742,18.40386000000001
3359063,2015-08-15,29.09999999998812,-2.499999999994742,18.60485
3373862,2015-08-16,29.09999999998812,-2.499999999994742,18.638760000000048
3388661,2015-08-17,29.09999999998812,-2.499999999994742,18.23583000000002
3403460,2015-08-18,29.09999999998812,-2.499999999994742,18.719400000000007
3418259,2015-08-19,29.09999999998812,-2.499999999994742,18.981040000000007
3433058,2015-08-20,29.09999999998812,-2.499999999994742,19.53463000000005
3447857,2015-08-21,29.09999999998812,-2.499999999994742,19.358330000000024
3462656,2015-08-22,29.09999999998812,-2.499999999994742,19.25210000000004
3477455,2015-08-23,29.09999999998812,-2.499999999994742,18.31194000000005
3492254,2015-08-24,29.09999999998812,-2.499999999994742,18.52688000000001
3507053,2015-08-25,29.09999999998812,-2.499999999994742,18.665900000000025
3521852,2015-08-26,29.09999999998812,-2.499999999994742,18.93923000000001
3536651,2015-08-27,29.09999999998812,-2.499999999994742,18.806050000000027
3551450,2015-08-28,29.09999999998812,-2.499999999994742,19.207820000000027
3566249,2015-08-29,29.09999999998812,-2.499999999994742,19.492850000000036
3581048,2015-08-30,29.09999999998812,-2.499999999994742,19.105200000000025
3595847,2015-08-31,29.09999999998812,-2.499999999994742,18.884420000000038
3610646,2015-09-01,29.09999999998812,-2.499999999994742,18.7081
3625445,2015-09-02,29.09999999998812,-2.499999999994742,18.77706000000001
3640244,2015-09-03,29.09999999998812,-2.499999999994742,18.918330000000022
3655043,2015-09-04,29.09999999998812,-2.499999999994742,17.78436000000005
3669842,2015-09-05,29.09999999998812,-2.499999999994742,18.170900000000017
3684641,2015-09-06,29.09999999998812,-2.499999999994742,18.081020000000024
3699440,2015-09-07,29.09999999998812,-2.499999999994742,18.64858000000004
3714239,2015-09-08,29.09999999998812,-2.499999999994742,18.50150000000002
3729038,2015-09-09,29.09999999998812,-2.499999999994742,18.893850000000043
3743837,2015-09-10,29.09999999998812,-2.499999999994742,18.932500000000005
3758636,2015-09-11,29.09999999998812,-2.499999999994742,19.301480000000023
3773435,2015-09-12,29.09999999998812,-2.499999999994742,19.21502000000004
3788234,2015-09-13,29.09999999998812,-2.499999999994742,19.113500000000045
3803033,2015-09-14,29.09999999998812,-2.499999999994742,18.91610000000003
3817832,2015-09-15,29.09999999998812,-2.499999999994742,19.184720000000027
3832631,2015-09-16,29.09999999998812,-2.499999999994742,18.938320000000036
3847430,2015-09-17,29.09999999998812,-2.499999999994742,18.67670000000004
3862229,2015-09-18,29.09999999998812,-2.499999999994742,18.94530000000003
3877028,2015-09-19,29.09999999998812,-2.499999999994742,19.17416000000003
3891827,2015-09-20,29.09999999998812,-2.499999999994742,18.98147
3906626,2015-09-21,29.09999999998812,-2.499999999994742,19.111080000000012
3921425,2015-09-22,29.09999999998812,-2.499999999994742,19.050400000000025
3936224,2015-09-23,29.09999999998812,-2.499999999994742,19.547900000000027
3951023,2015-09-24,29.09999999998812,-2.499999999994742,19.501180000000037
3965822,2015-09-25,29.09999999998812,-2.499999999994742,19.064400000000035
3980621,2015-09-26,29.09999999998812,-2.499999999994742,18.53298000000001
3995420,2015-09-27,29.09999999998812,-2.499999999994742,18.206000000000017
4010219,2015-09-28,29.09999999998812,-2.499999999994742,18.645070000000032
4025018,2015-09-29,29.09999999998812,-2.499999999994742,19.37142
4039817,2015-09-30,29.09999999998812,-2.499999999994742,18.303950000000043
4054616,2015-10-01,29.09999999998812,-2.499999999994742,18.093740000000025
4069415,2015-10-02,29.09999999998812,-2.499999999994742,17.84847000000002
4084214,2015-10-03,29.09999999998812,-2.499999999994742,18.29925000000003
4099013,2015-10-04,29.09999999998812,-2.499999999994742,18.38683000000003
4113812,2015-10-05,29.09999999998812,-2.499999999994742,19.046700000000044
4128611,2015-10-06,29.09999999998812,-2.499999999994742,19.353750000000048
4143410,2015-10-07,29.09999999998812,-2.499999999994742,18.991720000000043
4158209,2015-10-08,29.09999999998812,-2.499999999994742,19.10266000000001
4173008,2015-10-09,29.09999999998812,-2.499999999994742,18.367999999999995
4187807,2015-10-10,29.09999999998812,-2.499999999994742,17.72210000000001
4202606,2015-10-11,29.09999999998812,-2.499999999994742,17.20240000000001
4217405,2015-10-12,29.09999999998812,-2.499999999994742,18.05610000000001
4232204,2015-10-13,29.09999999998812,-2.499999999994742,17.947400000000016
4247003,2015-10-14,29.09999999998812,-2.499999999994742,18.058370000000025
4261802,2015-10-15,29.09999999998812,-2.499999999994742,18.2475
4276601,2015-10-16,29.09999999998812,-2.499999999994742,18.01504
4291400,2015-10-17,29.09999999998812,-2.499999999994742,17.203360000000032
4306199,2015-10-18,29.09999999998812,-2.499999999994742,17.690300000000036
4320998,2015-10-19,29.09999999998812,-2.499999999994742,17.744000000000028
4335797,2015-10-20,29.09999999998812,-2.499999999994742,18.00320000000005
4350596,2015-10-21,29.09999999998812,-2.499999999994742,18.57546000000002
4365395,2015-10-22,29.09999999998812,-2.499999999994742,18.22738000000004
4380194,2015-10-23,29.09999999998812,-2.499999999994742,17.971580000000017
4394993,2015-10-24,29.09999999998812,-2.499999999994742,17.53588000000002
4409792,2015-10-25,29.09999999998812,-2.499999999994742,17.31400000000002
4424591,2015-10-26,29.09999999998812,-2.499999999994742,17.626860000000022
4439390,2015-10-27,29.09999999998812,-2.499999999994742,17.956140000000005
4454189,2015-10-28,29.09999999998812,-2.499999999994742,18.253960000000006
4468988,2015-10-29,29.09999999998812,-2.499999999994742,17.117520000000013
4483787,2015-10-30,29.09999999998812,-2.499999999994742,17.153700000000015
4498586,2015-10-31,29.09999999998812,-2.499999999994742,17.512170000000026
4513385,2015-11-01,29.09999999998812,-2.499999999994742,17.934870000000046
4528184,2015-11-02,29.09999999998812,-2.499999999994742,17.486379999999997
4542983,2015-11-03,29.09999999998812,-2.499999999994742,17.73388
4557782,2015-11-04,29.09999999998812,-2.499999999994742,17.15222
4572581,2015-11-05,29.09999999998812,-2.499999999994742,16.738760000000013
4587380,2015-11-06,29.09999999998812,-2.499999999994742,17.284080000000017
4602179,2015-11-07,29.09999999998812,-2.499999999994742,17.087820000000022
4616978,2015-11-08,29.09999999998812,-2.499999999994742,17.328360000000032
4631777,2015-11-09,29.09999999998812,-2.499999999994742,16.81677000000002
4646576,2015-11-10,29.09999999998812,-2.499999999994742,17.77084000000002
4661375,2015-11-11,29.09999999998812,-2.499999999994742,17.96470000000005
4676174,2015-11-12,29.09999999998812,-2.499999999994742,17.780079999999998
4690973,2015-11-13,29.09999999998812,-2.499999999994742,17.50317000000001
4705772,2015-11-14,29.09999999998812,-2.499999999994742,18.247060000000037
4720571,2015-11-15,29.09999999998812,-2.499999999994742,16.33755000000002
4735370,2015-11-16,29.09999999998812,-2.499999999994742,17.041680000000042
4750169,2015-11-17,29.09999999998812,-2.499999999994742,16.816220000000044
4764968,2015-11-18,29.09999999998812,-2.499999999994742,17.973569999999995
4779767,2015-11-19,29.09999999998812,-2.499999999994742,17.584600000000023
4794566,2015-11-20,29.09999999998812,-2.499999999994742,17.20840000000004
4809365,2015-11-21,29.09999999998812,-2.499999999994742,17.379999999999995
4824164,2015-11-22,29.09999999998812,-2.499999999994742,17.305229999999995
4838963,2015-11-23,29.09999999998812,-2.499999999994742,18.107500000000016
4853762,2015-11-24,29.09999999998812,-2.499999999994742,17.579520000000002
4868561,2015-11-25,29.09999999998812,-2.499999999994742,18.1062
4883360,2015-11-26,29.09999999998812,-2.499999999994742,17.203360000000032
4898159,2015-11-27,29.09999999998812,-2.499999999994742,16.87972000000002
4912958,2015-11-28,29.09999999998812,-2.499999999994742,17.355000000000018
4927757,2015-11-29,29.09999999998812,-2.499999999994742,17.280200000000036
4942556,2015-11-30,29.09999999998812,-2.499999999994742,16.84567000000004
4957355,2015-12-01,29.09999999998812,-2.499999999994742,17.69464000000005
4972154,2015-12-02,29.09999999998812,-2.499999999994742,17.12936000000002
4986953,2015-12-03,29.09999999998812,-2.499999999994742,17.523979999999995
5001752,2015-12-04,29.09999999998812,-2.499999999994742,17.72592000000003
5016551,2015-12-05,29.09999999998812,-2.499999999994742,17.480650000000026
5031350,2015-12-06,29.09999999998812,-2.499999999994742,17.676750000000027
5046149,2015-12-07,29.09999999998812,-2.499999999994742,18.094750000000037
5060948,2015-12-08,29.09999999998812,-2.499999999994742,17.60537000000005
5075747,2015-12-09,29.09999999998812,-2.499999999994742,17.532860000000028
5090546,2015-12-10,29.09999999998812,-2.499999999994742,17.4837
5105345,2015-12-11,29.09999999998812,-2.499999999994742,18.12133
5120144,2015-12-12,29.09999999998812,-2.499999999994742,17.574670000000026
5134943,2015-12-13,29.09999999998812,-2.499999999994742,17.231300000000033
5149742,2015-12-14,29.09999999998812,-2.499999999994742,16.779200000000003
5164541,2015-12-15,29.09999999998812,-2.499999999994742,16.5899
5179340,2015-12-16,29.09999999998812,-2.499999999994742,16.748680000000036
5194139,2015-12-17,29.09999999998812,-2.499999999994742,16.559380000000033
5208938,2015-12-18,29.09999999998812,-2.499999999994742,17.249570000000006
5223737,2015-12-19,29.09999999998812,-2.499999999994742,16.96798000000001
5238536,2015-12-20,29.09999999998812,-2.499999999994742,17.37786
5253335,2015-12-21,29.09999999998812,-2.499999999994742,17.626520000000028
5268134,2015-12-22,29.09999999998812,-2.499999999994742,17.70938000000001
5282933,2015-12-23,29.09999999998812,-2.499999999994742,17.47338000000002
5297732,2015-12-24,29.09999999998812,-2.499999999994742,17.071600000000046
5312531,2015-12-25,29.09999999998812,-2.499999999994742,17.44756000000001
5327330,2015-12-26,29.09999999998812,-2.499999999994742,17.316670000000045
5342129,2015-12-27,29.09999999998812,-2.499999999994742,17.849180000000047
5356928,2015-12-28,29.09999999998812,-2.499999999994742,17.55590000000001
5371727,2015-12-29,29.09999999998812,-2.499999999994742,17.586240000000032
5386526,2015-12-30,29.09999999998812,-2.499999999994742,18.06620000000004
5401325,2015-12-31,29.09999999998812,-2.499999999994742,18.22253000000001
5416124,2016-01-01,29.09999999998812,-2.499999999994742,18.118550000000027
5430923,2016-01-02,29.09999999998812,-2.499999999994742,17.998199999999997
5445722,2016-01-03,29.09999999998812,-2.499999999994742,18.60662000000002
5460521,2016-01-04,29.09999999998812,-2.499999999994742,18.418450000000007
5475320,2016-01-05,29.09999999998812,-2.499999999994742,17.946600000000046
5490119,2016-01-06,29.09999999998812,-2.499999999994742,18.04812000000004
5504918,2016-01-07,29.09999999998812,-2.499999999994742,17.97332
5519717,2016-01-08,29.09999999998812,-2.499999999994742,18.44274000000001
5534516,2016-01-09,29.09999999998812,-2.499999999994742,17.919460000000015
5549315,2016-01-10,29.09999999998812,-2.499999999994742,16.863640000000032
5564114,2016-01-11,29.09999999998812,-2.499999999994742,17.65652
5578913,2016-01-12,29.09999999998812,-2.499999999994742,17.290900000000022
5593712,2016-01-13,29.09999999998812,-2.499999999994742,18.13403
5608511,2016-01-14,29.09999999998812,-2.499999999994742,16.961420000000032
5623310,2016-01-15,29.09999999998812,-2.499999999994742,17.956380000000024
5638109,2016-01-16,29.09999999998812,-2.499999999994742,17.958640000000003
5652908,2016-01-17,29.09999999998812,-2.499999999994742,17.388670000000047
5667707,2016-01-18,29.09999999998812,-2.499999999994742,16.94485000000003
5682506,2016-01-19,29.09999999998812,-2.499999999994742,17.12814000000003
5697305,2016-01-20,29.09999999998812,-2.499999999994742,17.253000000000043
5712104,2016-01-21,29.09999999998812,-2.499999999994742,17.547270000000026
5726903,2016-01-22,29.09999999998812,-2.499999999994742,17.479460000000017
5741702,2016-01-23,29.09999999998812,-2.499999999994742,16.372220000000027
5756501,2016-01-24,29.09999999998812,-2.499999999994742,16.529870000000017
5771300,2016-01-25,29.09999999998812,-2.499999999994742,16.84164000000004
