Unnamed: 0,lat,lon,time,cloud cover mean,cloud-cover_monthly-mean_ipsl-cm5a-mr_rcp85_r1i1p1_1950-2100-mean_v1.0,precipitation mean,temperature max,temperature min,temperature mean,water vapor pressure mean
60809,-1.25,30.25,2023-10-01,0.85314083,0.7998827,7.464324e-08,25.12847000000005,15.796260000000018,19.916380000000004,1050.8424
61402,-1.25,30.25,2023-11-01,0.73749167,0.7942259,3.1761246e-08,25.86746000000005,15.400480000000016,19.793900000000008,1038.478
61944,-1.25,30.25,2023-12-01,0.7255216,0.7257208,1.4201628e-08,25.549620000000004,15.587120000000027,20.408200000000026,1031.2954
62221,-1.25,30.25,2024-01-01,0.721565,0.7152177,2.5133302e-08,26.371700000000036,15.9024,20.70858000000004,1000.851
63145,-1.25,30.25,2024-02-01,0.6533497,0.71507174,1.37560665e-08,27.018500000000017,16.243130000000008,21.489250000000027,999.1916
63648,-1.25,30.25,2024-03-01,0.7457898,0.7617166,6.18511e-08,26.37924000000004,15.969050000000038,20.54920000000004,1040.3257
64167,-1.25,30.25,2024-04-01,0.82959926,0.81226766,7.131564e-08,25.724820000000022,15.972250000000033,20.11477000000002,1060.0415
64477,-1.25,30.25,2024-05-01,0.72368723,0.7198188,4.0968253e-08,25.167320000000014,16.05743000000001,20.27294000000001,1042.8738
65419,-1.25,30.25,2024-06-01,0.6750897,0.63734525,1.9807862e-08,25.740620000000035,16.09280000000001,20.645260000000007,980.1121
65699,-1.25,30.25,2024-07-01,0.54343104,0.6002669,0.0,26.126400000000046,15.584600000000025,20.336450000000013,775.03534
66664,-1.25,30.25,2024-08-01,0.60115314,0.6452341,1.0913745e-08,26.54263000000003,13.255700000000047,20.661800000000028,886.0023
67271,-1.25,30.25,2024-09-01,0.69544226,0.67582285,3.946705e-08,26.19677000000001,16.30486000000002,20.42156,1017.1241
67366,-1.25,30.25,2024-10-01,0.76347727,0.79907453,4.50294e-08,25.824430000000007,16.07430000000005,20.382040000000018,1021.82227
68114,-1.25,30.25,2024-11-01,0.7682223,0.7926685,4.2504134e-08,26.08250000000004,15.283040000000028,19.860600000000037,1040.9174
68879,-1.25,30.25,2024-12-01,0.70755196,0.7252899,4.2107395e-08,25.3347,15.580650000000048,20.12426000000005,1031.8517
69257,-1.25,30.25,2025-01-01,0.6846608,0.7146669,8.924912e-09,26.434169999999995,16.10888,21.094930000000037,1022.1982
69737,-1.25,30.25,2025-02-01,0.7341637,0.7122565,2.754952e-08,26.97592000000003,16.096640000000036,21.29666000000003,1029.303
70288,-1.25,30.25,2025-03-01,0.807822,0.75872403,5.507222e-08,26.383800000000008,16.64163000000002,20.786,1074.3191
